2019-11-18 20:03:30.531 [main] INFO  games.Slot - первый барабан - 5 второй - 6 третий - 0
2019-11-18 20:03:30.532 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 1870$
2019-11-18 20:03:30.532 [main] INFO  games.Slot - У Вас 1870$, ставка - 10$
2019-11-18 20:03:30.532 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.532 [main] INFO  games.Slot - первый барабан - 3 второй - 0 третий - 2
2019-11-18 20:03:30.533 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 1860$
2019-11-18 20:03:30.533 [main] INFO  games.Slot - У Вас 1860$, ставка - 10$
2019-11-18 20:03:30.533 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.534 [main] INFO  games.Slot - первый барабан - 5 второй - 2 третий - 1
2019-11-18 20:03:30.534 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 1850$
2019-11-18 20:03:30.534 [main] INFO  games.Slot - У Вас 1850$, ставка - 10$
2019-11-18 20:03:30.534 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.535 [main] INFO  games.Slot - первый барабан - 0 второй - 3 третий - 3
2019-11-18 20:03:30.535 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 1840$
2019-11-18 20:03:30.535 [main] INFO  games.Slot - У Вас 1840$, ставка - 10$
2019-11-18 20:03:30.535 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.536 [main] INFO  games.Slot - первый барабан - 1 второй - 1 третий - 1
2019-11-18 20:03:30.536 [main] INFO  games.Slot - Поздравляем!!! Ваш выигрыш 1000$, теперь капитал составляет - 2840$
2019-11-18 20:03:30.536 [main] INFO  games.Slot - У Вас 2840$, ставка - 10$
2019-11-18 20:03:30.537 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.537 [main] INFO  games.Slot - первый барабан - 3 второй - 3 третий - 2
2019-11-18 20:03:30.537 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2830$
2019-11-18 20:03:30.538 [main] INFO  games.Slot - У Вас 2830$, ставка - 10$
2019-11-18 20:03:30.538 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.538 [main] INFO  games.Slot - первый барабан - 3 второй - 1 третий - 1
2019-11-18 20:03:30.538 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2820$
2019-11-18 20:03:30.539 [main] INFO  games.Slot - У Вас 2820$, ставка - 10$
2019-11-18 20:03:30.539 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.539 [main] INFO  games.Slot - первый барабан - 2 второй - 0 третий - 0
2019-11-18 20:03:30.540 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2810$
2019-11-18 20:03:30.540 [main] INFO  games.Slot - У Вас 2810$, ставка - 10$
2019-11-18 20:03:30.541 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.541 [main] INFO  games.Slot - первый барабан - 2 второй - 4 третий - 6
2019-11-18 20:03:30.541 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2800$
2019-11-18 20:03:30.541 [main] INFO  games.Slot - У Вас 2800$, ставка - 10$
2019-11-18 20:03:30.542 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.542 [main] INFO  games.Slot - первый барабан - 2 второй - 3 третий - 4
2019-11-18 20:03:30.542 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2790$
2019-11-18 20:03:30.542 [main] INFO  games.Slot - У Вас 2790$, ставка - 10$
2019-11-18 20:03:30.543 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.543 [main] INFO  games.Slot - первый барабан - 3 второй - 0 третий - 2
2019-11-18 20:03:30.544 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2780$
2019-11-18 20:03:30.544 [main] INFO  games.Slot - У Вас 2780$, ставка - 10$
2019-11-18 20:03:30.544 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.544 [main] INFO  games.Slot - первый барабан - 5 второй - 3 третий - 3
2019-11-18 20:03:30.545 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2770$
